Site,geographic,local_name,reef_type,Y,X,Acanthurus blochii,Acanthurus guttatus,Acanthurus leucocheilus,Acanthurus lineatus,Acanthurus maculiceps,Acanthurus nigricans,Acanthurus nigricauda,Acanthurus nigroris,Acanthurus olivaceus,Acanthurus pyroferus,Acanthurus triostegus,Acanthurus xanthopterus,Aethaloperca rogaa,Aphareus furca,Aphareus Furca2,Aprion virescens,Balistapus undulatus,Balistoides viridescens,Bolbometopon muricatum,Caesio caerulaurea,Calotomus carolinus,Carangoides ferdau,Carangoides orthogrammus,Caranx lugubris,Caranx melampygus,Caranx sexfasciatus,Cephalopholis argus,Cephalopholis leopardus,Cephalopholis urodeta,Cetoscarus bicolor,Chaetodon lunulatus,Cheilinus digrammus,Cheilinus fasciatus,Cheilinus trilobatus,Cheilinus undulatus,Chlorurus bleekeri,Chlorurus frontalis,Chlorurus japanensis,Chlorurus microrhinos,Chlorurus sordidus,Chlorurus Sordidus3,Coris aygula,Ctenochaetus striatus,Ctenochaetus strigosus,Elagatis bipinnulata,Epibulus insidiator,Epinephelus hexagonatus,Epinephelus howlandi,Epinephelus merra,Epinephelus spilotoceps,Gnathodentex aureolineatus,Gomphosus varius,Gracila albomarginata,Gymnosarda unicolor,Hemigymnus fasciatus,Hemigymnus melapterus,Hipposcarus longiceps,Kyphosus cinerascens,Kyphosus vaigiensis,Lethrinus erythropterus,Lethrinus harak,Lethrinus obsoletus,Lethrinus olivaceus,Lethrinus xanthochilus,Lutjanus argentimaculatus,Lutjanus bohar,Lutjanus ehrenbergi,Lutjanus fulvus,Lutjanus gibbus,Lutjanus kasmira,Lutjanus monostigma,Lutjanus semicinctus,Macolor macularis,Macolor niger,Melichthys vidua,Monodactylus argenteus,Monotaxis grandoculis,Mulloidichthys flavolineatus,Mulloidichthys vanicolensis,Myripristis adusta,Myripristis berndti,Myripristis murdjan,Myripristis sp  Holocentridae ,Naso annulatus,Naso brevirostris,Naso caesius,Naso lituratus,Naso unicornis,Naso vlamingii,Neoniphon sammara,Neoniphon sp  Holocentridae ,Paracirrhites spp ,Parupeneus barberinoides,Parupeneus barberinus,Parupeneus bifasciatus,Parupeneus cyclostomus,Parupeneus indicus,Parupeneus insularis,Parupeneus multifasciatus,Pempheris oualensis,Platax teira,Plectorhinchus albovittatus,Plectorhinchus lineatus,Polydactylus sexfilis,Pseudobalistes flavimarginatus,Pygoplites diacanthus,Sargocentron sp,Sargocentron tiere,Scarus altipinnis,Scarus dimidiatus,Scarus festivus,Scarus flavipectoralis,Scarus forsteni,Scarus frenatus,Scarus ghobban,Scarus globiceps,Scarus niger,Scarus oviceps,Scarus psittacus,Scarus rivulatus,Scarus rubroviolaceus,Scarus schlegeli,Scarus sp,Scarus spinus,Scolopsis lineata,Scolopsis sp ,Scomberomorus commerson,Selar crumenophthalmus,Siganus argenteus,Siganus doliatus,Siganus puellus,Siganus punctatus,Siganus randalli,Siganus spinus,Sphyraena qenie,Variola louti,Zebrasoma scopas,Zebrasoma veliferum
KOS-11,Northwest,Buoy-TS,Outer,5.343479535,162.946761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.647830224,0,0,0.682252488,0,0,0,0,0,0,0,0,0,0,0,0,0.503476079,0,0,0,0,0,0,2.688624049,1.594664269,0,0,0,0,4.415951985,0,0.890527582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.385216986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55476375,0,0,0,0,0,0,0,0,0,0,0,1.39842386,0,0,0,0,0,0,0.317341246,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-11,Northwest,Buoy-TS,Outer,5.343479535,162.946761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82055875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284935225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543797509,0,0,0,0,0,0,0,0,0,0.395765152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327766479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-11,Northwest,Buoy-TS,Outer,5.343479535,162.946761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197451418,0,0,0,0,0,0,0.487294063,0,0,0.280452324,0,0,0.082755563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053956422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25679016,0,0,0,0,0,0,0,0.205922178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.754627126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-11,Northwest,Buoy-TS,Outer,5.343479535,162.946761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.52791722,0,0,0,0,1.099248975,0,0,0.409581842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.720273839,0,0,0,0,2.450127391,0,0,0,0,0,0,0,4.398092898,0,0,0,0,0,0,0,0,0,4.895262188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.834677344,0,0,0,0,0,0,0,0,0,0,0,0.403753273,0,0,0,0,0,0,0.356350255,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-11,Northwest,Buoy-TS,Outer,5.343479535,162.946761,0,0,0,0,0,0.07346119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37474497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.447830169,0,0,0,0,0.571068548,0,0,0,0,0.318285933,0,0,3.550472622,0,0,0,0,0,0,0,0,0,0.723552595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419756485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-11,Northwest,Buoy-TS,Outer,5.343479535,162.946761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857226057,0,0,0.23371027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.520939374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.107867791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.696174543,0,0,0,0,0,0,0,0,0,0,0,0.160732027,0,0.907268764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-11,Northwest,Buoy-TS,Outer,5.343479535,162.946761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475728867,0,0,0.562794796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.148184704,0,0,0,0,0,0,0,0,0,0,0,0,0.706649785,0,0,0,0,0,2.741646882,0,0,0,0,0,0,0,0,0,2.828548245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.834677344,0,0,0,0,0,0.356350255,0,0,0.443623964,0,0,0,0,0,0,0,0.586710737,0,0.317341246,0,0,0,0,0,0.424498148,0,0,0,0,0,0,0,0
KOS-11,Northwest,Buoy-TS,Outer,5.343479535,162.946761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291898756,0,0,0,0,0,0,0.11742247,0,0,0.224846982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.710047576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.229078707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-11,Northwest,Buoy-TS,Outer,5.343479535,162.946761,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059822458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064266061,0,0,0,0.222130341,0,0.409808458,0,0,0.280452324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.329927937,0,0,0,0,0,0,0.44472432,0,0,0,0,0,0.142755564,0,0,0,0,0,0.248288546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076135788,0,0,0,0,0,0,0,0,0,0,0.115838065,0,0,0,0,0.249968413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-11,Northwest,Buoy-TS,Outer,5.343479535,162.946761,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61175368,0,0,0,0,0,0,0.334076472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90709947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.317400109,0,0.75162594,0,0,0,0.479440559,0,0,0.250197354,0.886213256,0,0,0,0,0,0,0,0,3.21571544,0,0,0,0,0,0,0,0,0,0.576504865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-11,Northwest,Buoy-TS,Outer,5.343479535,162.946761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197760399,0,0,0.674540946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395765152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403753273,0,0,0,0,0,0,0,0,0,0,0.279737159,0,0,0,0,0,0,0,0,0,0
KOS-11,Northwest,Buoy-TS,Outer,5.343479535,162.946761,0,0,0,0,0,0.046382664,0,0,0,0,0,0,0,0.280085856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771731211,0,0,0.606748133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.713740758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434957974,0,0,0,0,0,0.640241059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-11,Northwest,Buoy-TS,Outer,5.343479535,162.946761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257642601,0,0,0,0,0,0.326956029,1.346701887,0,0,1.14080974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.888405189,0,0,0,0,0,0,0.526165742,0,0,0,0,0,1.438814268,0,0,0,0,0,0,0,0,0,1.550055298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-11,Northwest,Buoy-TS,Outer,5.343479535,162.946761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238915384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.956260972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450645632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317341246,0,0,0,0,0,0,0,0,0,0,0,0,0.220647592,0,0,0,0,0,0,0,0,0,0,0
KOS-11,Northwest,Buoy-TS,Outer,5.343479535,162.946761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575272059,0.353607303,0,0,0.280452324,0,0,0.067832949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356870379,0,0,0,0,0,0,0,0,0,0.744572631,0,0,0,0,0,0,0,0.069587886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132547019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-11,Northwest,Buoy-TS,Outer,5.343479535,162.946761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.618274765,0,0,1.14080974,0,0,0,0,0,0,0,0,0,0,0,0,0.2954827,0,0,0,0,0,0,0,0,0,0,0,0.684414223,0,0,0,0,0,0,0,0,1.81567776,0,0,0,0,0,0,0,0,0,3.167173372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.314973648,0,0,0,0,0,0,0,0,0,0,0,0.722877754,0,0,0,0,0.650619593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-11,Northwest,Buoy-TS,Outer,5.343479535,162.946761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.878042202,0,0,0.37474497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.710047576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.232360592,0.952703293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.011160635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531747786,0,0,0,0,0,0,0
KOS-11,Northwest,Buoy-TS,Outer,5.343479535,162.946761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031023426,0,0,0,0,0,0,0,0,0,0,0.690470977,0,0,0.465623402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.535345334,0,0,0,0,0,0,0,0,0,0.391002067,0,0,0,0,0,0,0,0,0,0,0,0,0.08144389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137025294,0,0,0,0,0.249968413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-11,Northwest,Buoy-TS,Outer,5.343479535,162.946761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412801207,0,0,0,0,0.409781249,2.02107705,1.281934109,0,0,0.915962758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.851952947,0,0,0,0,0,0,0,0,0,2.051205886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.306413318,0,0,0,0,0,1.094097861,0,0,0,0,0,0.614824354,0,0.218706182,0,0,0.650619593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-11,Northwest,Buoy-TS,Outer,5.343479535,162.946761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222130341,0,1.013690453,0,0,0.224846982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.854050275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17619596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471411637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-16,North,Buoy 44,Outer,5.37288,162.9846,0,0,0,0,0,0.139147992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058711235,0,0,0.186968216,0,0,0,0,0,0,0,0.144422232,0,0,0,0,0,0,0,0,0,0.048219197,0,3.034554374,0,0,0,0,0.086567702,0,0,0,0,0,0,0,0,0.356870379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247121367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-16,North,Buoy 44,Outer,5.37288,162.9846,0,0,0,0,0,0.354953095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305364932,0,0,0,0.146427074,0,0.385892536,0,0,0,0,0,0,1.031135076,0,0,0,0,0,1.235374336,0,0,1.999370018,0,0,0,0,0,0,0,0,0,0,5.864784671,0,0,0,0,0,0,0,0,0,0,0,0,5.8525281,3.362585598,1.508551605,0,0,0,0,0,0,0,0.71905809,0,0,0,0,0,0,0,0,0,3.339462728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-16,North,Buoy 44,Outer,5.37288,162.9846,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142701691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444260682,0,0,0.358373076,0,0,0,0,0,0,0,0.072211116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36866685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-16,North,Buoy 44,Outer,5.37288,162.9846,0,0,0,0,0,0.214676082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062046852,0,0,0,0,0,0.653916537,0,0,0,0,0.414462285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823053346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12839508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10148991,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-16,North,Buoy 44,Outer,5.37288,162.9846,0,0,0,0,0,0.772619892,0.176120127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13907317,0,0,0,0,0,0,0.154942042,0,0,0,0,0,1.344866818,0,0,1.496304068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823053346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.217069658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218706182,0,1.058215756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-16,North,Buoy 44,Outer,5.37288,162.9846,0.434045415,0,0,0,0,0,0,0.270744417,0,0,0,0,0,0.217699781,0,0,0,0,0,0,0,0,0,0,0.220159628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.648098773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236176646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17582462,0,0,0,0.255022601,0,0,0,0,0,0,0,0,0,0,0,0.35239192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-16,North,Buoy 44,Outer,5.37288,162.9846,0,0,0,0,0,0.710550299,0,0,0,0,0,0.203832047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199375578,0,0,0,0,0,0,0,0,0,0,0,0,0.317132848,0,0,0.514162594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109262481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449853664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-16,North,Buoy 44,Outer,5.37288,162.9846,0.434045415,0,0,1.056109936,0,0.993003462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.228869108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988584101,0,0,1.927462918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.265853952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.900455403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.201173327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567363635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-16,North,Buoy 44,Outer,5.37288,162.9846,0.434045415,0,0,1.277661424,0,0,0,0,0,0,0,0,0,0,0,0,0,2.383093193,0,0,0,0,0.205794871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.536088628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.861157695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24801808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-16,North,Buoy 44,Outer,5.37288,162.9846,0.294582291,0,0,0,0,0.395622649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280804978,0,0.250562853,0,0,0,0,0,0,0,0,0,0,0,0,0.222130341,0,0,0.23371027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043283851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109262481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-16,North,Buoy 44,Outer,5.37288,162.9846,0,0,0,0,0,0.649580117,0.131702531,0,0,0,0,0.683484677,0,0.103788678,0,0,0,0,0,0,0.296675471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.826624369,0,0,2.027759999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.948465886,0,0,0,0,0,0,0.385919181,0,0,0,0,0,0.492251882,0,0,0,0,0,0,0,0,0,1.867857411,0,0,0,0,0,0,1.559027501,0,0,0,0,0,0,0,0,0,0,5.204794785,0,0,0,0,0,0,0,0.316597072,0,0,0,0,0,0.361427268,0,1.14940035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-16,North,Buoy 44,Outer,5.37288,162.9846,0.767028582,0,0,0,0,0,0,0,0,0,0,0,0,1.181162638,0,0,0,5.434592568,0,0,0,0,0,0,0,0,0,0,0.194046606,0,0,0,0,0,0,0,0,0,0,0.580272768,0,0,0.277756617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.331943339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.077892927,0,0,0,0,0,0,0,0.830400614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-16,North,Buoy 44,Outer,5.37288,162.9846,0,0,0,0,0,0.185530656,0,0,0,0,0,0,0,0.087323898,0,0,0,0,0,0,0,0,0,0,0,0,0.025170466,0,0,0,0,0,0,0,0,0,0,0.73183727,0,0.51506927,0,0,0.280452324,0,0,0.099750862,0,0,0,0,0,0,0,0,0,0,0,0.148501321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398886907,0,0,0,0,0,0,0,0,0,0.854759656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319124481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-16,North,Buoy 44,Outer,5.37288,162.9846,0,0,0,0,0,0.546234084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296675471,0,0,0,0,0,0.127818033,0,0,0,0,0,0,0,0,0,0,0,0,0.75452769,0,0,1.635012402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.456345273,0,0,4.445710405,0.799872553,3.21574659,0,2.339060872,1.306317354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.922969116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562072327,0,0,0,0,0,0,0,1.464320589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-16,North,Buoy 44,Outer,5.37288,162.9846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.786429855,0,0,0,0,0,0,0,0.815064408,0,0,0,0,0,0,0,0.69877326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066245102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172630098,0.952703293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.721012948,0,0,0,0,0,0,0,0,0,0,1.370795301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-16,North,Buoy 44,Outer,5.37288,162.9846,0,0,0,0,0,0.092765328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038873118,0,0,0,0,0,0,0,0,0,0,0.193424256,0,0,0.445549358,0,0,0.164579958,0,0,0,0,0,0,0,0,0,0,0,0.318816134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352874178,0,1.155709099,0.952703293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171694707,0,0,0,0,0,0,0.109801223,0,0,0,0,0.353283717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
