island,site,year,transect.length,photographer,analyze,teams,local.id,reeftype,Acanthastrea (ACAN),Acropora (ACROP),Acropora-arborescent (ACROPARB),Acropora-bottlebrush (ACROB),Acropora-stag (ACROST),Acropora-table (ACROTBL),Alveopora (ALVEO),Astreopora (ASTRP),Caulastrea (CAUL),Coscinaraea (COSC),Ctenactis (CTEN),Cyphastrea (CYPH),Diplioastrea (DIPLO),Echinopora (ECHPO),Echinphyllia (ECHPHY),Euphyllia (EUPH),Favia (FAV),Favites (FAVT),Fungia (FUNG),Galaxea (GAL),Gardineroseris (GARD),Goniastrea (GON),Goniopora (GONIO),Halomitra (HALO),Heliopora (HELIO),Herpolitha (HERP),Hydnophora (HYD),Isopora (ISOP),Leptastrea (LEPT),Leptoria (LEPTOR),Leptoseris (LEPTOS),Lobophyllia (LOBOPH),Merulina (MERU),Millepora (MILL),Montastrea (MONT),Montipora (MONTI),Mycedium (MYCED),Oulophyllia (OULO),Oxypora (OXYP),Pachyseris (PACHY),Pavona (PAV),Pectinia (PECT),Physogyra (PHYSO),Platygyra (PLAT),PLeisastrea (PLSIA),Plerogyra (PLERO),Pocillopora (POC),Porites (POR),Porites-cylindrica (PORCYL),Porites-lichen (PORLICH),Porites-massive (PORMAS),Porites-rus (PORRUS),Psammocora (PSAM),Sandalolitha (SANDO),Scapophyllia (SCAP),Seriatopora (SERIA),Stylocoeniella (STYLC),Stylohpora (STYLO),Symphyllia (SYMP),Turbinaraea (TURBIN),Anenome (ANEM),Ascidian (ASC),Cup Sponge (CUPS),Discosoma (DISCO),Dysidea Sponge (DYS),Gorgonians (G),Not Identified Invertebrate (NOIDINV),Olive Sponge (OLV),Soft Coral (SC),Sponges (S),Terpios Sponge (TERPS),Xenid (XEN),Zoanthids (Z),Asparagopsis (ASP),Bluegreen (BG),Boodlea (BOOD),Bryopsis (BRYP),Caulerpa (CLP),Chlorodesmis (CHLDES),Dictosphyrea (DYCTY),Dictyota (DICT),Galaxura (GLXU),Halimeda (HALI),Liagora (LIAG),Lobophora (LOBO),Mastophora (MAST),Microdictyton (MICDTY),Neomeris (NEOM),Not ID Macroalgae (NOIDMAC),Padina (PAD),Peyssonnelia (PEY),Sargassum (SARG),Schizothrix (SCHIZ),Tricleocarpa (TRIC),Turbinaria (TURB),Tydemania (TYDM),Amphiroa (AMP),Branching Coralline general (BCA1),Jania (JAN),Crustose Coralline (CCA1),Rubble (RBL),Sand (SAND),Fleshy-Coralline (FCA1),Brown Chysophyte (CHRYOBRN),Turf (TURF)
Kosrae,KOS-13,2011,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Tafunsak,Inner,0,1.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416666667,0,0,0,0,0,0,0,0,1.666666667,0,0,0,0,0,0,1.25,0,2.5,0,0,2.5,0,0,0,0,0,0,0,0,0.833333333,0,0,9.583333333,4.166666667,0,0,0,0,0,0,0,0.833333333,0,0,0,0,0,0,0,0,0,0.416666667,0,0,0,0,0,0,0,0.416666667,0,0,3.333333333,0,10.41666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333,0,8.333333333,0,21.25,8.333333333,0,21.25
Kosrae,KOS-13,2011,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Tafunsak,Inner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425531915,0,0,0,0,5.531914894,0,0,0.85106383,0,0,0,0,0,0,0,0,0.425531915,0.425531915,0,9.361702128,11.91489362,0,0,0,0,0,0,0,4.255319149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425531915,0,0,3.829787234,0,2.127659574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425531915,0,17.87234043,0,8.510638298,11.4893617,0,22.12765957
Kosrae,KOS-13,2011,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Tafunsak,Inner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454545455,0,5,0.454545455,0,0,0,0.454545455,0,0,0.454545455,0,1.818181818,0,0,2.727272727,0,10,4.090909091,0,0,0,0,0,0,0,2.272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.818181818,0,0,0.454545455,0,0,7.272727273,0,4.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.72727273,0,10.90909091,5.909090909,0,29.09090909
Kosrae,KOS-13,2011,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Tafunsak,Inner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416666667,0,0,0,0,0.833333333,0,0,0,0,0,0,0,0,1.666666667,0,0,0,0,0,0,0,0.416666667,0,0,0,0,0,0,10.41666667,3.333333333,0,0,0,0,0,0,0,5.833333333,0,0,0,0,0,0,0,0,2.083333333,0,0,0,0,0,0,0,0,0,0,0,15.41666667,0,5.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666666667,0,3.333333333,0,16.25,2.083333333,0,30.41666667
Kosrae,KOS-13,2011,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Tafunsak,Inner,0,0.740740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.185185185,0,0,0,0,0,0,0,0,4.444444444,0,0,0,0,0,0,0,0,0,0,0,0.740740741,2.962962963,0,24.44444444,1.481481481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.740740741,0,0,0,0,0,8.888888889,0,2.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.740740741,0,5.185185185,0,11.11111111,2.962962963,0,28.14814815
Kosrae,KOS-12,2011,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Lelu Patch Reef,Inner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.538461538,0,0,0,0,0,0,2.307692308,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769230769,0,0,3.076923077,0,0,0,0,17.69230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.30769231,0,0,20.76923077,0,21.53846154
Kosrae,KOS-12,2011,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Lelu Patch Reef,Inner,0,3.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714,0,0,0,0.714285714,0,0,2.142857143,0,0,0,0,2.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,2.857142857,0,0,1.428571429,0,0,0,0,17.14285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714,0,0,0,0,0,0,0,0,11.42857143,0,0,0,0,12.14285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.85714286,0,0,19.28571429,0,12.14285714
Kosrae,KOS-12,2011,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Lelu Patch Reef,Inner,0,5.384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.538461538,0,0,2.307692308,0,0,0,0,3.846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,16.92307692,0,0,0,0,3.076923077,0,0.769230769,13.07692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.538461538,0,0,0,0,0,0,0,0,10.76923077,0,0,0,0,11.53846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769230769,0,8.461538462,0,0,10,0,10
Kosrae,KOS-12,2011,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Lelu Patch Reef,Inner,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1.6,0,0,0,0,17.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,0,0,0,0,32.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2,0,0,12,0,8.8
Kosrae,KOS-12,2011,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Lelu Patch Reef,Inner,0,1.538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.384615385,0,0,0,0,0.769230769,0,0,26.92307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.538461538,0,0,3.846153846,0,0,0,0,18.46153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,13.07692308,0,12.30769231
Kosrae,KOS-10,2011,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Buoy-8,Outer,0,0.5,0,0,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,20,0,12
Kosrae,KOS-10,2011,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Buoy-8,Outer,0,3,0,0,5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,3.5,0,0,0.5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,28,0,0,23.5,0,15.5
Kosrae,KOS-10,2011,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Buoy-8,Outer,0,1.5,0,0,9,39.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,6,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,12.5,0,10
Kosrae,KOS-10,2011,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Buoy-8,Outer,0,1,0,0,0.5,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0.5,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0.5,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,16.5,0,5
Kosrae,KOS-10,2011,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Buoy-8,Outer,0,0.952380952,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0.952380952,0,0,0,0.476190476,3.333333333,0,0,0,3.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.14285714,0,0,0,0,0,0,4.285714286,0.952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.14285714,0,0,11.42857143,0,8.571428571
Kosrae,KOS-1,2011,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Buoy-16,Outer,0,0,0,0,0,12.57142857,0,0,0,0,0,0,0,2.857142857,0,0,0.571428571,0,0,5.142857143,0,1.714285714,0,0,0,0,2.285714286,0,0,2.857142857,0,0,0,0,0,0,0.571428571,0,0,0,0,0,0,8,0,0,1.142857143,0.714285714,5,5.714285714,12,4,0,0,0,0,0,0,0,5.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.285714286,0,0,0,0,0,0,0,4.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.428571429,0,0,10.85714286,0,4.571428571
Kosrae,KOS-1,2011,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Buoy-16,Outer,0,0,0,0,0,5.714285714,0,0,0,0,0,0,1.142857143,4.571428571,0,0,0,0,0.571428571,9.714285714,0,0,1.714285714,0,1.142857143,0,0,0,0,0,0,0,0,0,0,1.714285714,0,0,0,0,0,0,0,0.571428571,0,0,1.142857143,2.428571429,5.571428571,5.142857143,12,9.714285714,0,0,0,0,0,0,0,1.142857143,0,0,0,0,0,0,0,0,3.428571429,0,0,0,0,0,2.285714286,0,0,0,0,0,1.142857143,0,2.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.285714286,0,6.857142857,0,1.142857143,12,0,4.571428571
Kosrae,KOS-1,2011,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Buoy-16,Outer,0,0,0,0,0,1.111111111,0,0,0,0,0,0,0,3.333333333,0,0,1.666666667,0,0.555555556,20,0,0.555555556,0,0,0,0,5.555555556,0,0,0,0,0,0,0,0,2.777777778,1.666666667,0,0,0,0,0,0,2.222222222,0,0,1.111111111,3.333333333,2.222222222,2.222222222,21.66666667,15.55555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555555556,0,0,0,0,0,1.111111111,0,0,0,0,0,0,0,2.777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666666667,0,2.333333333,0,0,3.222222222,0,2.777777778
Kosrae,KOS-1,2011,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Buoy-16,Outer,0,0.571428571,0,0,0,2.857142857,0,0,0,0,0,1.142857143,0,4,0,0,2.857142857,0.571428571,0,6.285714286,0,0,0,0,0,0,4,0,0,2.285714286,0,0,0,0,0,1.142857143,0,0,0,0,0,0,0,5.714285714,0,0,0.571428571,0.571428571,0.571428571,6.285714286,23.42857143,5.714285714,0,0,0,0,0,0,0,0.571428571,0,0,0,0,0,0,0,0,4.571428571,0,0,0,0,0,1.714285714,0,0,0.571428571,0,0,0,0,2.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.857142857,0,2.857142857,7.142857143,0,6.857142857
Kosrae,KOS-1,2011,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Buoy-16,Outer,0,0,0,0,0,0,0,1.142857143,0,0,0,0,0,0,0,0,0,0,0,21.14285714,0,0,1.142857143,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7.428571429,4.571428571,12,17.71428571,0,0,0,0,0,0,0,3.428571429,0,0,0,0,0,0,0,0,1.142857143,1.142857143,0,0,0,0,0,0,0,0,0,1.142857143,0,0,2.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.714285714,0,5.714285714,0,1.142857143,8,0,4.571428571
Kosrae,KOS-3,2011,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Buoy-27,Outer,0,0,0,0,0,0,0,0,0,0,0,0,3.333333333,0,0,0,0.416666667,0,0,10,0,0,0,0,0,0,0,0,0,0.416666667,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,1.25,0,12.08333333,22.08333333,6.666666667,0,0,0,0,0,0,0,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.833333333,0,0,0,0,1.25,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666666667,0,4.916666667,0,0.416666667,10.08333333,0,7.916666667
Kosrae,KOS-3,2011,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Buoy-27,Outer,0,0,0,0,0.408163265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.306122449,0,0.816326531,0.408163265,0,0,0,0,0,0,0,0,0,0,0,0,1.632653061,0,0,0,0,0,0,0,0,0,0,0,0.816326531,3.673469388,5.714285714,21.63265306,10.6122449,0,0,0,0,0,0,0,0.408163265,0,0,0,0,0,0,0,0,0,0.816326531,0,0,0,0,6.93877551,0,0,0,0,2.857142857,0,0,7.346938776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.816326531,0,5.163265306,0,4.897959184,8.306122449,0,11.42857143
Kosrae,KOS-3,2011,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Buoy-27,Outer,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,12.4,0,0,0,0,0.4,0,0,0,0,0.4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7.2,6.8,23.6,7.6,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,3.6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,7.2,0,0.8,10.2,0,5.4
Kosrae,KOS-3,2011,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Buoy-27,Outer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.07407407,18.51851852,17.03703704,0,0,0,0,0,0,0,2.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.703703704,0,0,0,0,0,0,0,3.703703704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.37037037,0,0,16.2962963,0,7.407407407
Kosrae,KOS-3,2011,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Buoy-27,Outer,0,0.8,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0.4,0,0,8.8,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,2.4,8.8,30.4,3.2,0,0,0,0,0,0,0,5.6,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1.6,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,6.8,0,3.6,8.8,0,6.4
Kosrae,KOS-11,2011,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Buoy-TS,Outer,0,0,0,0,0.4,0,0,0,0,0,0,0,10,0,0,0,0.4,0,0.4,1.2,0,1.6,0.8,0,0,0,0.8,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0.4,0,0,0,0,0,12,13.6,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,6.4,0,0,0,0,0.4,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,9.6,0,0.4,15.4,0,5.4
Kosrae,KOS-11,2011,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Buoy-TS,Outer,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0.4,0,0.4,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.4,0.8,12.8,22.8,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,2.4,0,0,0,0,1.2,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,10.4,0,0,18,0,6
Kosrae,KOS-11,2011,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Buoy-TS,Outer,0,0,0,0,0,0,0,0,0,0,0,0,10.4,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0.8,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,2.4,0,18.8,3.6,10.8,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.4,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6,0,0.8,23.2,0,4.4
Kosrae,KOS-11,2011,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Buoy-TS,Outer,0,0,0,0,0,0,0,0,0,0,0,0,7.407407407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.740740741,0,0,0,1.481481481,0,8.888888889,9.62962963,7.407407407,0,0,0,0,0,0,0,4.444444444,0,0,0,0,3.703703704,0,0,0,8.888888889,0,0,0,0,0,0.740740741,0,0,0,0,0,1.481481481,0,0.740740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.740740741,0,14.81481481,0,0,25.18518519,0,3.703703704
Kosrae,KOS-11,2011,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Buoy-TS,Outer,0,0,0,0,0,0,0,0,0,0,0,0,14.8,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,11.2,10.8,11.2,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,0,1.6,22,0,7.6
Kosrae,KOS-9,2011,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Buoy-39,Outer,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0,0,0,0,0,0.4,0,0.4,5.6,0,0,0,0,0,0,0.4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.4,0,6.4,0.8,4,2.8,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,5.6,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0,18.8,0,1.2,14.6,0,11.4
Kosrae,KOS-9,2011,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Buoy-39,Outer,0,0,0,0,0,0,0,0,0,0,0,0,5.6,0,0,0.4,0,0,0,0,0,0.4,0,0,0,0,1.2,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,1.2,3.2,4.8,31.2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,14,0,0,9.2,0,8.4
Kosrae,KOS-9,2011,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Buoy-39,Outer,0,0,0,0,0,0,0,0,0,0,0,0,4.444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444444444,0,0,0,0,9.777777778,5.333333333,11.55555556,8.444444444,0,0,0,0,0,0,0,0,0,0,0,0,1.777777778,0,0,0,0.444444444,0,0,0,0,0,0.444444444,0,0,0,0,0,0.888888889,0,3.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.555555556,0,16,0,3.555555556,15.88888889,0,13.88888889
Kosrae,KOS-9,2011,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Buoy-39,Outer,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,4,6,14.4,18.8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0.4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,14,0,2,17.4,0,7.4
Kosrae,KOS-6,2009,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Buoy-4,Outer,0,16.73469388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.040816327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.632653061,0,0,0,0,0,0,0,7.755102041,0,0,0.816326531,8.571428571,0,0,6.530612245,1.632653061,0,0,0,0,0,0,0.408163265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.714285714,0,0,0,0,0,3.265306122,0,0,0,0,0,0,0,0,0,0,21.63265306,0,0,0.408163265,0,22.85714286
Kosrae,KOS-6,2009,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Buoy-4,Outer,0,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,2,0,0,0,4.8,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0,0,0,0,0,9.2,0,0,0,0,0,0,0,0,0,0,14.4,0,0,0,0,14.8
Kosrae,KOS-6,2009,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Buoy-4,Outer,0,23.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0,1.2,0,0,0,0,0,0.4,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0.4,0.4,0,0,0,10.8,0,0,1.6,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,11.6,0,0,0,0,13.2
Kosrae,KOS-6,2009,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Buoy-4,Outer,0,33.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,1.6,0,0,0,3.2,0,0,3.6,2,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,23.2,0,0,0,0,18
